Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-04-01 10:40:00-04:00,269.2699890136719,269.29998779296875,268.3500061035156,268.6400146484375,556154,0.0,0.0
2025-04-01 10:41:00-04:00,268.625,269.24798583984375,268.53118896484375,269.17999267578125,353872,0.0,0.0
2025-04-01 10:42:00-04:00,269.17340087890625,270.3299865722656,268.9800109863281,270.29998779296875,545888,0.0,0.0
2025-04-01 10:43:00-04:00,270.2929992675781,270.5400085449219,269.8999938964844,270.2662048339844,480105,0.0,0.0
2025-04-01 10:44:00-04:00,270.25,270.32501220703125,269.6199951171875,269.8900146484375,359762,0.0,0.0
2025-04-01 10:45:00-04:00,269.8924865722656,270.46990966796875,269.75,270.3900146484375,385678,0.0,0.0
2025-04-01 10:46:00-04:00,270.3900146484375,271.1000061035156,270.1600036621094,270.75,594281,0.0,0.0
2025-04-01 10:47:00-04:00,270.75,271.1798095703125,270.5,271.0205993652344,511774,0.0,0.0
2025-04-01 10:48:00-04:00,271.027099609375,271.1499938964844,269.7099914550781,270.2699890136719,523196,0.0,0.0
2025-04-01 10:49:00-04:00,270.2008056640625,270.8999938964844,270.2008056640625,270.32501220703125,377972,0.0,0.0
2025-04-01 10:50:00-04:00,270.29998779296875,270.70001220703125,270.0,270.5450134277344,394972,0.0,0.0
2025-04-01 10:51:00-04:00,270.54449462890625,271.44000244140625,270.5400085449219,271.3349914550781,483462,0.0,0.0
2025-04-01 10:52:00-04:00,271.29071044921875,271.94000244140625,270.9591979980469,271.6167907714844,571414,0.0,0.0
2025-04-01 10:53:00-04:00,271.6400146484375,272.19000244140625,271.32000732421875,271.9599914550781,563250,0.0,0.0
2025-04-01 10:54:00-04:00,272.0400085449219,272.44000244140625,271.75030517578125,272.3500061035156,507872,0.0,0.0
2025-04-01 10:55:00-04:00,272.3900146484375,272.45001220703125,271.17010498046875,271.2200012207031,498954,0.0,0.0
2025-04-01 10:56:00-04:00,271.2099914550781,271.64910888671875,270.2699890136719,270.3999938964844,599155,0.0,0.0
2025-04-01 10:57:00-04:00,270.3999938964844,271.75,270.2699890136719,271.6499938964844,469264,0.0,0.0
2025-04-01 10:58:00-04:00,271.6499938964844,272.24920654296875,271.44000244140625,272.1600036621094,443841,0.0,0.0
2025-04-01 10:59:00-04:00,272.6499938964844,272.8399963378906,272.0199890136719,272.6499938964844,549504,0.0,0.0
2025-04-01 11:00:00-04:00,272.635009765625,272.66900634765625,271.82000732421875,272.1199951171875,436253,0.0,0.0
2025-04-01 11:01:00-04:00,272.0799865722656,272.54998779296875,271.77960205078125,272.0690002441406,304615,0.0,0.0
2025-04-01 11:02:00-04:00,271.989990234375,272.1099853515625,271.0299987792969,271.32000732421875,370887,0.0,0.0
2025-04-01 11:03:00-04:00,271.25,272.6499938964844,271.1099853515625,272.4599914550781,404755,0.0,0.0
2025-04-01 11:04:00-04:00,272.1449890136719,272.6199951171875,271.760009765625,272.1449890136719,344014,0.0,0.0
2025-04-01 11:05:00-04:00,272.0899963378906,272.2200012207031,271.29998779296875,271.4800109863281,295871,0.0,0.0
2025-04-01 11:06:00-04:00,271.5,272.3900146484375,271.3299865722656,272.110107421875,301879,0.0,0.0
2025-04-01 11:07:00-04:00,272.10101318359375,272.3900146484375,271.79010009765625,272.010009765625,231416,0.0,0.0
2025-04-01 11:08:00-04:00,271.9601135253906,272.5799865722656,271.860107421875,272.5350036621094,273258,0.0,0.0
2025-04-01 11:09:00-04:00,272.5350036621094,272.56298828125,272.0199890136719,272.20001220703125,238077,0.0,0.0
2025-04-01 11:10:00-04:00,272.2149963378906,272.3999938964844,271.6700134277344,272.2149963378906,288619,0.0,0.0
2025-04-01 11:11:00-04:00,272.17999267578125,272.69989013671875,271.94378662109375,272.25,323196,0.0,0.0
2025-04-01 11:12:00-04:00,272.2749938964844,272.8999938964844,272.2550048828125,272.6099853515625,363395,0.0,0.0
2025-04-01 11:13:00-04:00,272.5899963378906,273.5293884277344,272.5400085449219,273.5,589414,0.0,0.0
2025-04-01 11:14:00-04:00,273.4599914550781,274.1199951171875,273.3999938964844,273.760009765625,685946,0.0,0.0
2025-04-01 11:15:00-04:00,273.69000244140625,274.08819580078125,273.1199951171875,273.69000244140625,481801,0.0,0.0
2025-04-01 11:16:00-04:00,273.7699890136719,274.6400146484375,273.72711181640625,274.33221435546875,479205,0.0,0.0
2025-04-01 11:17:00-04:00,274.3399963378906,274.4200134277344,273.94000244140625,274.22979736328125,326014,0.0,0.0
2025-04-01 11:18:00-04:00,274.2300109863281,274.6099853515625,274.11700439453125,274.1965026855469,337366,0.0,0.0
2025-04-01 11:19:00-04:00,274.260009765625,274.260009765625,273.3128967285156,273.3699951171875,389879,0.0,0.0
2025-04-01 11:20:00-04:00,273.32000732421875,273.6700134277344,272.6600036621094,273.42999267578125,642926,0.0,0.0
2025-04-01 11:21:00-04:00,273.4200134277344,274.1700134277344,273.1510009765625,273.6000061035156,410464,0.0,0.0
2025-04-01 11:22:00-04:00,273.58758544921875,274.45001220703125,273.5450134277344,274.2149963378906,317628,0.0,0.0
2025-04-01 11:23:00-04:00,274.2200012207031,274.7699890136719,273.92999267578125,274.4700012207031,456182,0.0,0.0
2025-04-01 11:24:00-04:00,274.510009765625,274.6400146484375,274.07000732421875,274.5299987792969,245370,0.0,0.0
2025-04-01 11:25:00-04:00,274.5299987792969,274.8299865722656,274.04998779296875,274.1600036621094,308877,0.0,0.0
2025-04-01 11:26:00-04:00,274.1549987792969,274.489990234375,273.8999938964844,274.1300048828125,353411,0.0,0.0
2025-04-01 11:27:00-04:00,274.1300048828125,274.57000732421875,274.0382080078125,274.26080322265625,210763,0.0,0.0
2025-04-01 11:28:00-04:00,274.2300109863281,274.6499938964844,274.03009033203125,274.44549560546875,262257,0.0,0.0
2025-04-01 11:29:00-04:00,274.4425048828125,274.6195068359375,274.0,274.1700134277344,277278,0.0,0.0
2025-04-01 11:30:00-04:00,274.19000244140625,274.34991455078125,273.82000732421875,273.9100036621094,338616,0.0,0.0
2025-04-01 11:31:00-04:00,273.9471130371094,274.1099853515625,273.4200134277344,273.972412109375,455841,0.0,0.0
2025-04-01 11:32:00-04:00,274.0,274.29998779296875,273.760009765625,274.0199890136719,320895,0.0,0.0
2025-04-01 11:33:00-04:00,274.0003967285156,274.2799987792969,273.56060791015625,274.04998779296875,261874,0.0,0.0
2025-04-01 11:34:00-04:00,274.010009765625,274.3789978027344,273.6582946777344,274.3575134277344,289058,0.0,0.0
2025-04-01 11:35:00-04:00,274.3299865722656,274.8299865722656,273.3999938964844,273.6650085449219,506734,0.0,0.0
2025-04-01 11:36:00-04:00,273.6012878417969,273.8800048828125,273.0899963378906,273.8399963378906,374839,0.0,0.0
2025-04-01 11:37:00-04:00,273.79998779296875,273.8599853515625,273.3800048828125,273.4700012207031,217217,0.0,0.0
2025-04-01 11:38:00-04:00,273.4100036621094,274.0400085449219,273.3699951171875,273.6460876464844,289250,0.0,0.0
2025-04-01 11:39:00-04:00,273.6499938964844,273.8411865234375,272.6600036621094,272.9884948730469,433820,0.0,0.0
2025-04-01 11:40:00-04:00,272.94000244140625,273.6000061035156,272.5299987792969,273.4800109863281,329084,0.0,0.0
2025-04-01 11:41:00-04:00,273.32000732421875,273.4200134277344,272.8240051269531,273.2650146484375,222777,0.0,0.0
2025-04-01 11:42:00-04:00,273.20001220703125,273.20001220703125,272.7005920410156,273.04998779296875,210699,0.0,0.0
2025-04-01 11:43:00-04:00,272.9773864746094,273.409912109375,272.8399963378906,273.3500061035156,222600,0.0,0.0
2025-04-01 11:44:00-04:00,273.3500061035156,274.1099853515625,273.28369140625,274.05999755859375,386511,0.0,0.0
2025-04-01 11:45:00-04:00,274.0400085449219,274.2200012207031,273.6700134277344,274.1980895996094,278262,0.0,0.0
2025-04-01 11:46:00-04:00,274.3327941894531,274.6300048828125,274.1488952636719,274.3327941894531,278666,0.0,0.0
2025-04-01 11:47:00-04:00,274.3299865722656,274.34991455078125,273.82000732421875,273.8804016113281,230350,0.0,0.0
2025-04-01 11:48:00-04:00,273.8800048828125,274.6099853515625,273.760009765625,274.589599609375,291351,0.0,0.0
2025-04-01 11:49:00-04:00,274.5950012207031,274.6199951171875,274.2799987792969,274.556396484375,216837,0.0,0.0
2025-04-01 11:50:00-04:00,274.57000732421875,276.2900085449219,274.43890380859375,276.2408142089844,1091209,0.0,0.0
2025-04-01 11:51:00-04:00,276.239990234375,276.318603515625,275.2727966308594,275.3550109863281,559748,0.0,0.0
2025-04-01 11:52:00-04:00,275.30169677734375,275.7099914550781,275.0,275.29998779296875,335838,0.0,0.0
2025-04-01 11:53:00-04:00,275.3399963378906,276.1000061035156,275.30999755859375,275.75,349790,0.0,0.0
2025-04-01 11:54:00-04:00,275.4007873535156,275.8900146484375,275.2200012207031,275.4007873535156,241619,0.0,0.0
2025-04-01 11:55:00-04:00,275.4114990234375,275.69000244140625,275.0553894042969,275.5299987792969,251986,0.0,0.0
2025-04-01 11:56:00-04:00,275.489990234375,275.6000061035156,275.1099853515625,275.4949035644531,172339,0.0,0.0
2025-04-01 11:57:00-04:00,275.4700012207031,275.5899963378906,274.90008544921875,275.01568603515625,237084,0.0,0.0
2025-04-01 11:58:00-04:00,274.98529052734375,275.510009765625,274.8599853515625,275.2799987792969,256581,0.0,0.0
2025-04-01 11:59:00-04:00,275.2699890136719,275.30999755859375,275.0199890136719,275.30999755859375,165267,0.0,0.0
2025-04-01 12:00:00-04:00,275.3699951171875,275.4100036621094,274.6809997558594,274.8808898925781,300484,0.0,0.0
2025-04-01 12:01:00-04:00,274.9549865722656,275.7489929199219,274.8800048828125,275.7489929199219,253218,0.0,0.0
2025-04-01 12:02:00-04:00,275.7101135253906,275.8800048828125,275.2900085449219,275.32000732421875,225160,0.0,0.0
2025-04-01 12:03:00-04:00,275.2818908691406,275.39959716796875,274.6700134277344,275.0723876953125,302859,0.0,0.0
2025-04-01 12:04:00-04:00,275.0799865722656,275.5899963378906,275.0,275.3999938964844,255608,0.0,0.0
2025-04-01 12:05:00-04:00,275.3299865722656,275.739990234375,275.2099914550781,275.5165100097656,244647,0.0,0.0
2025-04-01 12:06:00-04:00,275.55999755859375,275.79998779296875,275.29998779296875,275.70001220703125,231717,0.0,0.0
2025-04-01 12:07:00-04:00,275.67498779296875,276.5483093261719,275.67498779296875,276.31170654296875,466507,0.0,0.0
2025-04-01 12:08:00-04:00,276.2799987792969,276.92999267578125,276.1099853515625,276.57000732421875,447580,0.0,0.0
2025-04-01 12:09:00-04:00,276.5299987792969,277.2200012207031,276.5299987792969,277.20001220703125,416802,0.0,0.0
2025-04-01 12:10:00-04:00,277.19000244140625,277.45001220703125,276.7699890136719,277.0,482832,0.0,0.0
2025-04-01 12:11:00-04:00,276.9800109863281,277.1383056640625,276.6099853515625,276.6802978515625,260428,0.0,0.0
2025-04-01 12:12:00-04:00,276.7049865722656,277.0400085449219,276.4800109863281,276.989990234375,270977,0.0,0.0
2025-04-01 12:13:00-04:00,276.9447021484375,277.0799865722656,276.45001220703125,276.59991455078125,234429,0.0,0.0
2025-04-01 12:14:00-04:00,276.54998779296875,276.6665954589844,276.32000732421875,276.3330993652344,210046,0.0,0.0
2025-04-01 12:15:00-04:00,276.3699951171875,276.6300048828125,276.1600036621094,276.5350036621094,244684,0.0,0.0
2025-04-01 12:16:00-04:00,276.5400085449219,277.0,276.3399963378906,276.82000732421875,325287,0.0,0.0
2025-04-01 12:17:00-04:00,276.7759094238281,277.20001220703125,276.6700134277344,276.9639892578125,271338,0.0,0.0
2025-04-01 12:18:00-04:00,277.0299987792969,277.1099853515625,276.5603942871094,277.0433044433594,214501,0.0,0.0
2025-04-01 12:19:00-04:00,277.1099853515625,277.1400146484375,276.5199890136719,276.7799987792969,181112,0.0,0.0
2025-04-01 12:20:00-04:00,276.8299865722656,277.3299865722656,276.7099914550781,276.92999267578125,265391,0.0,0.0
2025-04-01 12:21:00-04:00,276.9700012207031,277.25,276.30999755859375,276.3955078125,246789,0.0,0.0
2025-04-01 12:22:00-04:00,276.3900146484375,276.5987854003906,275.5,275.885009765625,520345,0.0,0.0
2025-04-01 12:23:00-04:00,275.8500061035156,275.8890075683594,275.1099853515625,275.4599914550781,314226,0.0,0.0
2025-04-01 12:24:00-04:00,275.4700012207031,275.9800109863281,275.4700012207031,275.8500061035156,229887,0.0,0.0
2025-04-01 12:25:00-04:00,275.80999755859375,275.8699951171875,274.7701110839844,274.82550048828125,325405,0.0,0.0
2025-04-01 12:26:00-04:00,274.7699890136719,274.77520751953125,273.9100036621094,274.30499267578125,513781,0.0,0.0
2025-04-01 12:27:00-04:00,274.2550048828125,274.639892578125,274.0,274.010009765625,257422,0.0,0.0
2025-04-01 12:28:00-04:00,274.0325012207031,274.1388854980469,273.260009765625,273.28900146484375,506232,0.0,0.0
2025-04-01 12:29:00-04:00,273.260009765625,273.92999267578125,273.1700134277344,273.7301025390625,340010,0.0,0.0
2025-04-01 12:30:00-04:00,273.80999755859375,274.1000061035156,273.04998779296875,273.05999755859375,328689,0.0,0.0
2025-04-01 12:31:00-04:00,273.1000061035156,273.96990966796875,273.0299987792969,273.739990234375,322958,0.0,0.0
2025-04-01 12:32:00-04:00,273.739990234375,274.45001220703125,273.739990234375,274.19989013671875,328653,0.0,0.0
2025-04-01 12:33:00-04:00,274.1499938964844,274.6000061035156,273.6099853515625,273.72589111328125,334611,0.0,0.0
2025-04-01 12:34:00-04:00,273.7300109863281,273.8399963378906,273.19000244140625,273.5,260533,0.0,0.0
2025-04-01 12:35:00-04:00,273.5199890136719,273.7300109863281,273.20001220703125,273.6199951171875,252623,0.0,0.0
2025-04-01 12:36:00-04:00,273.6600036621094,273.9599914550781,272.6000061035156,272.8450012207031,435934,0.0,0.0
2025-04-01 12:37:00-04:00,272.822509765625,273.0299987792969,271.8500061035156,272.0643005371094,546660,0.0,0.0
2025-04-01 12:38:00-04:00,272.00390625,272.5199890136719,271.760009765625,272.05999755859375,392079,0.0,0.0
2025-04-01 12:39:00-04:00,272.05999755859375,272.2099914550781,271.4200134277344,271.8900146484375,355479,0.0,0.0
2025-04-01 12:40:00-04:00,271.8399963378906,272.6199951171875,271.8399963378906,272.4403076171875,307224,0.0,0.0
2025-04-01 12:41:00-04:00,272.46551513671875,272.8536071777344,272.1099853515625,272.7900085449219,255978,0.0,0.0
2025-04-01 12:42:00-04:00,272.80999755859375,272.92999267578125,271.8599853515625,271.90069580078125,282841,0.0,0.0
2025-04-01 12:43:00-04:00,271.9049987792969,272.0,271.0,271.32000732421875,519748,0.0,0.0
2025-04-01 12:44:00-04:00,271.2847900390625,271.8699951171875,271.20001220703125,271.2604064941406,265491,0.0,0.0
2025-04-01 12:45:00-04:00,271.2604064941406,271.67999267578125,271.0,271.510009765625,240050,0.0,0.0
2025-04-01 12:46:00-04:00,271.54998779296875,272.2900085449219,271.5,271.91619873046875,326341,0.0,0.0
2025-04-01 12:47:00-04:00,271.9649963378906,272.57000732421875,271.7200927734375,272.2349853515625,229494,0.0,0.0
2025-04-01 12:48:00-04:00,272.2055969238281,272.8800048828125,272.20001220703125,272.6650085449219,284450,0.0,0.0
2025-04-01 12:49:00-04:00,272.6650085449219,273.3399963378906,272.6199951171875,273.2005920410156,362696,0.0,0.0
2025-04-01 12:50:00-04:00,273.260009765625,274.3500061035156,273.1000061035156,274.0754089355469,477704,0.0,0.0
2025-04-01 12:51:00-04:00,274.07000732421875,274.4599914550781,273.79998779296875,274.3900146484375,338361,0.0,0.0
2025-04-01 12:52:00-04:00,274.3299865722656,274.82000732421875,274.1199951171875,274.7528076171875,360533,0.0,0.0
2025-04-01 12:53:00-04:00,274.7749938964844,275.5,274.4700012207031,275.32501220703125,569328,0.0,0.0
2025-04-01 12:54:00-04:00,275.2838134765625,275.3492126464844,274.7699890136719,274.80499267578125,293909,0.0,0.0
2025-04-01 12:55:00-04:00,274.80499267578125,275.1300048828125,274.54998779296875,274.6592102050781,277447,0.0,0.0
2025-04-01 12:56:00-04:00,274.6700134277344,275.0,274.44781494140625,274.5235900878906,242163,0.0,0.0
2025-04-01 12:57:00-04:00,274.5542907714844,275.0,274.4100036621094,274.8399963378906,247668,0.0,0.0
2025-04-01 12:58:00-04:00,274.80999755859375,275.44989013671875,274.72320556640625,275.3699951171875,281740,0.0,0.0
2025-04-01 12:59:00-04:00,275.385009765625,275.3999938964844,274.5,274.51800537109375,219329,0.0,0.0
2025-04-01 13:00:00-04:00,274.55499267578125,275.1700134277344,274.1099853515625,275.1700134277344,324952,0.0,0.0
2025-04-01 13:01:00-04:00,275.125,275.1700134277344,274.4601135253906,274.8700866699219,195983,0.0,0.0
2025-04-01 13:02:00-04:00,274.9049987792969,275.1300048828125,274.6156921386719,274.739990234375,141877,0.0,0.0
2025-04-01 13:03:00-04:00,274.7694091796875,275.0436096191406,274.3900146484375,274.7074890136719,159866,0.0,0.0
2025-04-01 13:04:00-04:00,274.7349853515625,274.8949890136719,274.5,274.7900085449219,121217,0.0,0.0
2025-04-01 13:05:00-04:00,274.7900085449219,274.8598937988281,274.2200012207031,274.3599853515625,187536,0.0,0.0
2025-04-01 13:06:00-04:00,274.3699951171875,274.4999084472656,273.7043151855469,273.79998779296875,322124,0.0,0.0
2025-04-01 13:07:00-04:00,273.75,274.4800109863281,273.61358642578125,274.4700012207031,327616,0.0,0.0
2025-04-01 13:08:00-04:00,274.35009765625,275.06988525390625,274.29998779296875,274.44500732421875,286062,0.0,0.0
2025-04-01 13:09:00-04:00,274.45001220703125,274.7398986816406,274.1499938964844,274.3341064453125,125140,0.0,0.0
2025-04-01 13:10:00-04:00,274.2900085449219,274.3699951171875,273.70001220703125,274.2099914550781,190261,0.0,0.0
2025-04-01 13:11:00-04:00,274.2099914550781,274.8500061035156,274.1300048828125,274.78900146484375,211291,0.0,0.0
2025-04-01 13:12:00-04:00,274.760009765625,275.0899963378906,274.45001220703125,274.45001220703125,264487,0.0,0.0
2025-04-01 13:13:00-04:00,274.4309997558594,274.79998779296875,274.2200012207031,274.7149963378906,149565,0.0,0.0
2025-04-01 13:14:00-04:00,274.7099914550781,275.1499938964844,274.6199951171875,275.0150146484375,226264,0.0,0.0
2025-04-01 13:15:00-04:00,274.9800109863281,275.00909423828125,274.65008544921875,274.760009765625,125531,0.0,0.0
2025-04-01 13:16:00-04:00,274.7200012207031,275.0,274.5400085449219,274.7699890136719,161226,0.0,0.0
2025-04-01 13:17:00-04:00,274.80999755859375,274.80999755859375,274.239990234375,274.4800109863281,172204,0.0,0.0
2025-04-01 13:18:00-04:00,274.43499755859375,274.7298889160156,274.0799865722656,274.19989013671875,167563,0.0,0.0
2025-04-01 13:19:00-04:00,274.1700134277344,274.6000061035156,274.1000061035156,274.17449951171875,145301,0.0,0.0
2025-04-01 13:20:00-04:00,274.20001220703125,274.6481018066406,273.9400939941406,274.4901123046875,239486,0.0,0.0
2025-04-01 13:21:00-04:00,274.6098937988281,274.6700134277344,273.9700012207031,274.04779052734375,178140,0.0,0.0
2025-04-01 13:22:00-04:00,274.00360107421875,274.2799072265625,273.7200012207031,274.1099853515625,165209,0.0,0.0
2025-04-01 13:23:00-04:00,274.07379150390625,274.4375915527344,273.9054870605469,274.1400146484375,144105,0.0,0.0
2025-04-01 13:24:00-04:00,274.0899963378906,274.3500061035156,274.0080871582031,274.055908203125,106610,0.0,0.0
2025-04-01 13:25:00-04:00,274.010009765625,274.8999938964844,274.010009765625,274.89959716796875,215193,0.0,0.0
